risk_budget,method,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,mean_coverage,ci95_coverage,mean_risk_score,ci95_risk_score,groups
0.2,equivariant_policy,6,0.319886,0.034949,0.5125,0.044928,0.358333,0.039882,0.395833,0.040833,0.24375,0.041068,0.1,0.032667,0.079167,0.025313,0.075,0.024586,0.13125,0.033732,0.135417,0.032404,0.170833,0.035336,0.589583,0.046104,0.329167,0.042296,0.285417,0.04278,0.245833,0.04149,0.0,0.0,0.296982,0.037352,0.443925,0.043349,0.137542,0.020299,80
0.2,equivariant_policy,7,0.334609,0.033216,0.491667,0.042663,0.345833,0.039317,0.3875,0.039317,0.239583,0.044954,0.127083,0.030332,0.09375,0.028376,0.072917,0.026531,0.116667,0.030418,0.114583,0.027004,0.158333,0.033835,0.566667,0.040093,0.322917,0.042839,0.275,0.039882,0.270833,0.04875,0.0,0.0,0.309752,0.03435,0.438633,0.044454,0.139125,0.019291,80
0.2,equivariant_policy,8,0.34414,0.036943,0.464583,0.049546,0.33125,0.047029,0.402083,0.046012,0.189583,0.035225,0.104167,0.026867,0.095833,0.028335,0.066667,0.024379,0.1125,0.028335,0.127083,0.030332,0.183333,0.033685,0.591667,0.03937,0.347917,0.047635,0.2875,0.040668,0.266667,0.044103,0.0,0.0,0.328521,0.038282,0.479446,0.048487,0.121333,0.01604,80
0.2,equivariant_policy,9,0.33898,0.030164,0.510417,0.044766,0.347917,0.04433,0.375,0.041703,0.233333,0.039241,0.116667,0.031509,0.089583,0.023204,0.0625,0.020442,0.116667,0.034575,0.114583,0.032142,0.166667,0.032873,0.602083,0.042103,0.277083,0.043465,0.235417,0.036148,0.235417,0.042582,0.0,0.0,0.31306,0.03288,0.391213,0.04706,0.133833,0.01673,80
0.2,invariant_risk_minimization_proxy,0,0.380071,0.033427,0.45,0.041662,0.420833,0.047201,0.43125,0.041375,0.2,0.045904,0.09375,0.027774,0.05625,0.020083,0.045833,0.019251,0.102083,0.02876,0.13125,0.028877,0.147917,0.034376,0.525,0.044674,0.377083,0.039303,0.35,0.040926,0.239583,0.046067,0.0,0.0,0.375917,0.034303,0.516954,0.0432,0.11,0.018037,80
0.2,invariant_risk_minimization_proxy,1,0.395745,0.039255,0.495833,0.041895,0.458333,0.042505,0.44375,0.04719,0.191667,0.041945,0.08125,0.027253,0.08125,0.023956,0.054167,0.018169,0.085417,0.027865,0.158333,0.036707,0.15625,0.031479,0.533333,0.045535,0.3875,0.04677,0.402083,0.04674,0.229167,0.042455,0.0,0.0,0.397092,0.041,0.539896,0.048474,0.10575,0.016801,80
0.2,invariant_risk_minimization_proxy,2,0.383598,0.035145,0.5,0.045013,0.470833,0.044928,0.433333,0.045237,0.175,0.038503,0.085417,0.027253,0.09375,0.029542,0.060417,0.021932,0.116667,0.03204,0.1125,0.031709,0.204167,0.034855,0.51875,0.044254,0.395833,0.041245,0.414583,0.047918,0.24375,0.046469,0.0,0.0,0.381454,0.037166,0.549217,0.041467,0.114625,0.017396,80
0.2,invariant_risk_minimization_proxy,3,0.372849,0.030055,0.477083,0.04783,0.46875,0.045792,0.385417,0.040924,0.15625,0.035984,0.097917,0.027683,0.079167,0.023226,0.060417,0.023421,0.085417,0.02465,0.133333,0.033584,0.166667,0.036291,0.495833,0.046115,0.354167,0.042056,0.3625,0.046407,0.191667,0.037705,0.0,0.0,0.370646,0.030032,0.501683,0.041181,0.100667,0.016025,80
0.2,invariant_risk_minimization_proxy,4,0.37022,0.040508,0.50625,0.047011,0.422917,0.045736,0.416667,0.041091,0.2125,0.037649,0.108333,0.031882,0.091667,0.026567,0.033333,0.020463,0.089583,0.023204,0.09375,0.028965,0.210417,0.039303,0.514583,0.049716,0.375,0.043292,0.375,0.044825,0.183333,0.040512,0.0,0.0,0.362106,0.041725,0.523987,0.046482,0.116042,0.015945,80
0.2,invariant_risk_minimization_proxy,5,0.380714,0.040049,0.45625,0.048877,0.464583,0.049204,0.46875,0.046159,0.229167,0.034071,0.097917,0.026435,0.079167,0.027854,0.041667,0.017911,0.09375,0.031746,0.120833,0.030182,0.2,0.036936,0.522917,0.043774,0.397917,0.047741,0.391667,0.036799,0.19375,0.04327,0.0,0.0,0.377192,0.040053,0.548192,0.049099,0.118417,0.016727,80
0.2,invariant_risk_minimization_proxy,6,0.36741,0.03036,0.45625,0.046396,0.460417,0.048006,0.45,0.048758,0.189583,0.034253,0.091667,0.027809,0.064583,0.024305,0.075,0.026567,0.1125,0.028335,0.116667,0.030969,0.170833,0.038095,0.585417,0.040258,0.352083,0.042303,0.416667,0.0415,0.235417,0.040132,0.0,0.0,0.366277,0.03369,0.506425,0.043038,0.115083,0.01658,80
0.2,invariant_risk_minimization_proxy,7,0.327262,0.031579,0.427083,0.043813,0.477083,0.051238,0.429167,0.049232,0.21875,0.040924,0.08125,0.027253,0.083333,0.02663,0.054167,0.021568,0.079167,0.030736,0.09375,0.02716,0.175,0.033835,0.525,0.046161,0.33125,0.037433,0.379167,0.045377,0.2125,0.044247,0.0,0.0,0.322801,0.033144,0.477929,0.039725,0.110708,0.017941,80
0.2,invariant_risk_minimization_proxy,8,0.34861,0.032271,0.45,0.037839,0.404167,0.043399,0.458333,0.047388,0.210417,0.040153,0.116667,0.032563,0.060417,0.021148,0.05,0.020463,0.08125,0.029052,0.120833,0.030736,0.175,0.035775,0.502083,0.042103,0.327083,0.042878,0.36875,0.045272,0.20625,0.042003,0.0,0.0,0.342415,0.033838,0.4707,0.044797,0.111542,0.017514,80
0.2,invariant_risk_minimization_proxy,9,0.359339,0.032331,0.48125,0.044254,0.445833,0.045303,0.414583,0.044634,0.204167,0.041081,0.083333,0.027869,0.070833,0.023081,0.04375,0.019914,0.097917,0.026435,0.097917,0.030581,0.177083,0.033049,0.51875,0.039837,0.333333,0.04721,0.389583,0.041477,0.208333,0.038765,0.0,0.0,0.35422,0.03409,0.480658,0.047905,0.109958,0.016672,80
0.2,no_invariance_behavior_clone,0,0.365703,0.038764,0.247917,0.037207,0.525,0.046161,0.341667,0.041459,0.227083,0.041191,0.09375,0.028965,0.085417,0.028465,0.066667,0.020627,0.079167,0.024637,0.133333,0.032563,0.1875,0.033572,0.270833,0.037379,0.345833,0.042216,0.535417,0.046012,0.191667,0.039882,0.0,0.0,0.363458,0.039274,0.522871,0.044972,0.116792,0.017045,80
0.2,no_invariance_behavior_clone,1,0.348714,0.032895,0.25,0.0415,0.4875,0.044551,0.345833,0.04677,0.195833,0.041408,0.095833,0.027117,0.095833,0.0245,0.054167,0.019075,0.108333,0.028528,0.116667,0.028111,0.177083,0.034055,0.252083,0.03675,0.327083,0.044425,0.552083,0.052169,0.166667,0.03766,0.0,0.0,0.346207,0.034544,0.508317,0.045759,0.118583,0.016322,80
0.2,no_invariance_behavior_clone,2,0.373488,0.037778,0.225,0.038591,0.49375,0.047368,0.347917,0.041579,0.191667,0.034915,0.122917,0.031693,0.077083,0.025293,0.041667,0.016942,0.104167,0.027488,0.1125,0.029503,0.170833,0.029617,0.266667,0.043331,0.402083,0.040132,0.554167,0.048541,0.18125,0.038632,0.0,0.0,0.376434,0.039372,0.583812,0.04116,0.116708,0.017003,80
0.2,no_invariance_behavior_clone,3,0.320412,0.031854,0.197917,0.031879,0.48125,0.047918,0.375,0.044825,0.164583,0.034621,0.116667,0.030418,0.097917,0.027066,0.052083,0.021425,0.0875,0.027241,0.141667,0.025397,0.197917,0.031344,0.235417,0.037523,0.31875,0.040342,0.55625,0.045736,0.172917,0.040862,0.0,0.0,0.322659,0.031876,0.5021,0.041282,0.108667,0.016097,80
0.2,no_invariance_behavior_clone,4,0.376919,0.033745,0.241667,0.038062,0.49375,0.04592,0.345833,0.046407,0.197917,0.042343,0.102083,0.0236,0.06875,0.023743,0.060417,0.022689,0.102083,0.02876,0.139583,0.029883,0.16875,0.033125,0.24375,0.046469,0.358333,0.040303,0.55,0.047353,0.15625,0.033556,0.0,0.0,0.37728,0.034818,0.537988,0.040297,0.11475,0.018183,80
0.2,no_invariance_behavior_clone,5,0.386416,0.036461,0.239583,0.034791,0.508333,0.042663,0.389583,0.043851,0.208333,0.039198,0.14375,0.038871,0.0875,0.025313,0.052083,0.021425,0.09375,0.02385,0.129167,0.028454,0.202083,0.039282,0.279167,0.043008,0.379167,0.041895,0.5875,0.038536,0.16875,0.036979,0.0,0.0,0.384713,0.036097,0.565017,0.042402,0.12425,0.017724,80
0.2,no_invariance_behavior_clone,6,0.350448,0.034552,0.25,0.039413,0.4875,0.044928,0.39375,0.043581,0.170833,0.03337,0.108333,0.030251,0.0875,0.023226,0.05,0.019621,0.085417,0.025984,0.1375,0.029503,0.166667,0.033884,0.264583,0.040551,0.347917,0.045828,0.552083,0.045235,0.183333,0.041743,0.0,0.0,0.354167,0.035207,0.532267,0.045418,0.106125,0.015642,80
0.2,no_invariance_behavior_clone,7,0.324667,0.034347,0.264583,0.033732,0.452083,0.045458,0.377083,0.042996,0.220833,0.042614,0.095833,0.027117,0.083333,0.025988,0.04375,0.019048,0.102083,0.03209,0.14375,0.035225,0.19375,0.029883,0.2375,0.043399,0.358333,0.040719,0.55,0.051454,0.139583,0.035081,0.0,0.0,0.324535,0.034828,0.537275,0.043213,0.119458,0.017552,80
0.2,no_invariance_behavior_clone,8,0.332217,0.029193,0.2375,0.037559,0.470833,0.041408,0.3875,0.041814,0.1625,0.034855,0.108333,0.02793,0.0875,0.027854,0.077083,0.022464,0.102083,0.02876,0.141667,0.032407,0.18125,0.034474,0.266667,0.043331,0.310417,0.041801,0.566667,0.047779,0.172917,0.039603,0.0,0.0,0.333962,0.030802,0.496979,0.044118,0.112375,0.016353,80
0.2,no_invariance_behavior_clone,9,0.364106,0.033175,0.239583,0.038915,0.489583,0.043231,0.389583,0.039815,0.185417,0.036288,0.1125,0.031172,0.08125,0.02465,0.052083,0.021425,0.091667,0.026567,0.152083,0.032456,0.191667,0.034915,0.24375,0.041068,0.322917,0.042043,0.558333,0.040719,0.1875,0.044017,0.0,0.0,0.365785,0.034857,0.508679,0.04252,0.1115,0.016085,80
0.2,oracle_invariance_validity_supervisor,0,0.791139,0.034943,0.710417,0.041801,0.88125,0.029168,0.702083,0.03797,0.016667,0.011026,0.014583,0.0119,0.008333,0.00801,0.004167,0.005738,0.004167,0.005738,0.064583,0.0236,0.216667,0.039155,0.752083,0.041497,0.714583,0.039496,0.822917,0.035512,0.004167,0.005738,0.0,0.0,0.870448,0.029652,0.901333,0.027562,0.009708,0.003966,80
0.2,oracle_invariance_validity_supervisor,1,0.795587,0.032584,0.679167,0.038885,0.845833,0.032757,0.6625,0.04149,0.01875,0.012986,0.002083,0.004083,0.010417,0.008896,0.002083,0.004083,0.0,0.0,0.035417,0.015035,0.210417,0.038871,0.772917,0.039517,0.729167,0.043632,0.835417,0.037433,0.025,0.014352,0.0,0.0,0.875547,0.027729,0.904833,0.029756,0.006792,0.003377,80
0.2,oracle_invariance_validity_supervisor,2,0.749033,0.034495,0.69375,0.042482,0.8625,0.030626,0.691667,0.041132,0.014583,0.013243,0.008333,0.00801,0.010417,0.008896,0.004167,0.005738,0.002083,0.004083,0.058333,0.020214,0.216667,0.033584,0.758333,0.039797,0.695833,0.040584,0.841667,0.034818,0.010417,0.010626,0.0,0.0,0.839127,0.030071,0.8865,0.030369,0.007792,0.003755,80
0.2,oracle_invariance_validity_supervisor,3,0.783803,0.030272,0.677083,0.043231,0.883333,0.029287,0.735417,0.039282,0.01875,0.011613,0.004167,0.005738,0.010417,0.008896,0.00625,0.009084,0.00625,0.006982,0.035417,0.018093,0.195833,0.034268,0.783333,0.040008,0.70625,0.040779,0.85625,0.030052,0.00625,0.006982,0.0,0.0,0.874889,0.026188,0.90175,0.027996,0.009542,0.004562,80
0.2,oracle_invariance_validity_supervisor,4,0.7921,0.034201,0.647917,0.043484,0.877083,0.026467,0.697917,0.040717,0.014583,0.010385,0.004167,0.005738,0.016667,0.012464,0.00625,0.009084,0.0,0.0,0.05,0.01874,0.2125,0.035336,0.745833,0.041895,0.710417,0.044917,0.847917,0.031398,0.020833,0.014672,0.0,0.0,0.873337,0.029316,0.894083,0.03135,0.007667,0.00347,80
0.2,oracle_invariance_validity_supervisor,5,0.797526,0.035616,0.66875,0.04557,0.84375,0.032534,0.679167,0.048192,0.022917,0.013927,0.008333,0.009896,0.0125,0.00968,0.004167,0.005738,0.004167,0.005738,0.027083,0.013558,0.21875,0.035153,0.735417,0.038849,0.73125,0.042103,0.8625,0.034758,0.00625,0.006982,0.0,0.0,0.875094,0.028773,0.910667,0.027709,0.01075,0.004171,80
0.2,oracle_invariance_validity_supervisor,6,0.810608,0.039147,0.66875,0.04329,0.84375,0.032534,0.75,0.036291,0.0125,0.00968,0.00625,0.006982,0.010417,0.008896,0.0,0.0,0.0,0.0,0.05,0.01874,0.19375,0.042878,0.752083,0.037207,0.710417,0.040153,0.85625,0.031693,0.027083,0.016886,0.0,0.0,0.875617,0.03122,0.903167,0.02582,0.005792,0.00283,80
0.2,oracle_invariance_validity_supervisor,7,0.782951,0.036814,0.658333,0.038503,0.85625,0.029485,0.689583,0.04853,0.008333,0.00801,0.008333,0.00801,0.016667,0.012464,0.0,0.0,0.002083,0.004083,0.035417,0.016119,0.204167,0.039829,0.741667,0.040636,0.722917,0.042681,0.822917,0.034055,0.0125,0.011291,0.0,0.0,0.862274,0.03083,0.901167,0.028778,0.006792,0.003639,80
0.2,oracle_invariance_validity_supervisor,8,0.819087,0.03071,0.635417,0.043133,0.84375,0.031479,0.7125,0.044627,0.016667,0.012464,0.014583,0.010385,0.004167,0.005738,0.008333,0.00801,0.002083,0.004083,0.025,0.014352,0.2125,0.039829,0.74375,0.046469,0.729167,0.041652,0.835417,0.03209,0.020833,0.012155,0.0,0.0,0.893438,0.025629,0.909833,0.02879,0.008917,0.003612,80
0.2,oracle_invariance_validity_supervisor,9,0.797056,0.034684,0.7125,0.038971,0.858333,0.027319,0.697917,0.039453,0.020833,0.012155,0.004167,0.005738,0.008333,0.00801,0.002083,0.004083,0.004167,0.005738,0.05,0.021272,0.191667,0.036337,0.741667,0.036707,0.735417,0.042976,0.829167,0.03337,0.004167,0.005738,0.0,0.0,0.873737,0.02966,0.909833,0.029061,0.008583,0.003702,80
0.2,physics_consistency_classifier,0,0.51492,0.04518,0.48125,0.041902,0.629167,0.045377,0.50625,0.047368,0.1375,0.033268,0.05,0.020463,0.041667,0.016942,0.029167,0.013965,0.064583,0.0236,0.089583,0.026594,0.19375,0.03741,0.5125,0.042216,0.53125,0.049682,0.6375,0.043399,0.1125,0.030069,0.0,0.0,0.553546,0.044695,0.722683,0.046093,0.071542,0.013947,80
0.2,physics_consistency_classifier,1,0.491949,0.037055,0.497917,0.043678,0.620833,0.044247,0.497917,0.046305,0.133333,0.036936,0.045833,0.020932,0.06875,0.023021,0.039583,0.01564,0.0625,0.024223,0.127083,0.026784,0.214583,0.034961,0.522917,0.045291,0.489583,0.048041,0.604167,0.047344,0.09375,0.026531,0.0,0.0,0.527895,0.037323,0.674771,0.04467,0.07475,0.015384,80
0.2,physics_consistency_classifier,2,0.517349,0.036571,0.45,0.047353,0.58125,0.041497,0.527083,0.04592,0.13125,0.031666,0.052083,0.023672,0.05,0.016842,0.04375,0.019048,0.052083,0.020622,0.066667,0.023676,0.18125,0.035913,0.497917,0.046305,0.464583,0.039709,0.6375,0.038006,0.1,0.02823,0.0,0.0,0.550003,0.03616,0.670225,0.038866,0.06975,0.011849,80
0.2,physics_consistency_classifier,3,0.529036,0.039877,0.40625,0.045699,0.608333,0.047955,0.535417,0.040132,0.120833,0.029041,0.070833,0.022337,0.060417,0.024821,0.0375,0.020109,0.072917,0.025226,0.102083,0.027561,0.19375,0.030443,0.504167,0.046842,0.504167,0.047201,0.6375,0.040998,0.104167,0.025579,0.0,0.0,0.563339,0.039488,0.701137,0.044321,0.077792,0.013246,80
0.2,physics_consistency_classifier,4,0.505831,0.039546,0.429167,0.040998,0.608333,0.046887,0.45,0.048061,0.135417,0.035393,0.077083,0.023204,0.052083,0.017999,0.035417,0.016119,0.077083,0.025952,0.104167,0.026867,0.210417,0.036635,0.497917,0.044444,0.45,0.044787,0.604167,0.043243,0.116667,0.029287,0.0,0.0,0.531011,0.039729,0.643271,0.04167,0.082083,0.014006,80
0.2,physics_consistency_classifier,5,0.554887,0.040625,0.441667,0.04505,0.564583,0.043678,0.516667,0.040512,0.129167,0.034855,0.075,0.021665,0.05,0.022052,0.039583,0.017668,0.05625,0.020083,0.133333,0.028111,0.245833,0.035336,0.520833,0.045895,0.514583,0.045458,0.639583,0.046287,0.129167,0.03286,0.0,0.0,0.586193,0.041287,0.712,0.041531,0.074125,0.012866,80
0.2,physics_consistency_classifier,6,0.493267,0.037009,0.470833,0.045674,0.63125,0.040132,0.514583,0.047279,0.13125,0.032715,0.06875,0.021504,0.060417,0.021932,0.03125,0.017524,0.047917,0.018554,0.089583,0.024616,0.189583,0.036171,0.497917,0.050491,0.502083,0.041293,0.610417,0.047546,0.11875,0.031398,0.0,0.0,0.531461,0.037151,0.69665,0.039323,0.071667,0.013005,80
0.2,physics_consistency_classifier,7,0.495163,0.039367,0.5,0.045757,0.639583,0.042083,0.477083,0.044158,0.1125,0.032237,0.058333,0.020214,0.047917,0.019442,0.039583,0.016685,0.058333,0.022581,0.091667,0.025923,0.191667,0.032924,0.53125,0.045421,0.510417,0.047333,0.614583,0.050525,0.141667,0.036799,0.0,0.0,0.535645,0.039877,0.70445,0.043016,0.067417,0.011634,80
0.2,physics_consistency_classifier,8,0.526212,0.041749,0.50625,0.039174,0.63125,0.038849,0.54375,0.040153,0.14375,0.033253,0.045833,0.018353,0.0625,0.022033,0.05,0.019621,0.052083,0.020622,0.085417,0.027865,0.19375,0.036496,0.51875,0.044634,0.527083,0.042482,0.620833,0.051314,0.122917,0.032221,0.0,0.0,0.568901,0.042822,0.726038,0.041234,0.074375,0.013247,80
0.2,physics_consistency_classifier,9,0.500414,0.037571,0.504167,0.047557,0.61875,0.047635,0.510417,0.048739,0.14375,0.032741,0.054167,0.019075,0.05,0.01874,0.035417,0.017134,0.041667,0.020545,0.1125,0.026487,0.210417,0.038434,0.50625,0.05212,0.504167,0.047557,0.652083,0.041579,0.116667,0.030418,0.0,0.0,0.540919,0.039418,0.698167,0.041808,0.069,0.012431,80
0.2,proposed_physical_invariance_audit_v4,0,0.64724,0.042114,0.545833,0.040668,0.735417,0.040965,0.60625,0.040779,0.060417,0.022689,0.045833,0.017409,0.03125,0.014345,0.010417,0.010626,0.039583,0.021148,0.05625,0.022464,0.216667,0.036476,0.641667,0.038591,0.6,0.043331,0.75,0.038106,0.085417,0.025984,0.0,0.0,0.714039,0.040979,0.807,0.03662,0.040875,0.009228,80
0.2,proposed_physical_invariance_audit_v4,1,0.623856,0.04407,0.570833,0.046042,0.735417,0.03797,0.5875,0.045004,0.066667,0.025062,0.033333,0.016842,0.035417,0.015035,0.022917,0.015091,0.027083,0.015855,0.070833,0.022337,0.183333,0.033685,0.627083,0.041599,0.602083,0.039624,0.75625,0.031264,0.052083,0.018914,0.0,0.0,0.69443,0.041663,0.816167,0.035232,0.038542,0.008963,80
0.2,proposed_physical_invariance_audit_v4,2,0.625161,0.043772,0.5625,0.044399,0.741667,0.040219,0.59375,0.045328,0.06875,0.026435,0.022917,0.015091,0.029167,0.015126,0.016667,0.011026,0.022917,0.012657,0.054167,0.021568,0.183333,0.034673,0.5875,0.04648,0.616667,0.042861,0.708333,0.041296,0.058333,0.022581,0.0,0.0,0.696035,0.041733,0.8155,0.037513,0.034167,0.009163,80
0.2,proposed_physical_invariance_audit_v4,3,0.609814,0.035198,0.55,0.041662,0.714583,0.037297,0.641667,0.043136,0.070833,0.022337,0.039583,0.018599,0.025,0.013123,0.022917,0.013927,0.016667,0.011026,0.066667,0.019792,0.2,0.036476,0.635417,0.046159,0.572917,0.040613,0.6875,0.045895,0.075,0.022431,0.0,0.0,0.679438,0.034654,0.77775,0.03942,0.035875,0.008363,80
0.2,proposed_physical_invariance_audit_v4,4,0.615544,0.041299,0.5875,0.04149,0.710417,0.038871,0.616667,0.041255,0.075,0.024586,0.029167,0.016204,0.025,0.013123,0.029167,0.015126,0.033333,0.016842,0.064583,0.02499,0.20625,0.034499,0.560417,0.045104,0.60625,0.042799,0.7125,0.041895,0.064583,0.022123,0.0,0.0,0.686834,0.0415,0.8115,0.038198,0.04075,0.009496,80
0.2,proposed_physical_invariance_audit_v4,5,0.614336,0.038651,0.58125,0.047564,0.720833,0.040166,0.575,0.043835,0.06875,0.021504,0.041667,0.017911,0.020833,0.012155,0.029167,0.013965,0.03125,0.017524,0.0875,0.022488,0.216667,0.037391,0.65,0.036569,0.625,0.0429,0.697917,0.0403,0.075,0.023889,0.0,0.0,0.685376,0.039112,0.817083,0.036059,0.040208,0.008633,80
0.2,proposed_physical_invariance_audit_v4,6,0.595752,0.041668,0.55625,0.043075,0.714583,0.041579,0.608333,0.046525,0.077083,0.025293,0.029167,0.015126,0.041667,0.017911,0.025,0.013123,0.04375,0.019048,0.089583,0.027222,0.202083,0.035678,0.627083,0.043581,0.570833,0.040998,0.7125,0.041081,0.054167,0.019941,0.0,0.0,0.661144,0.040129,0.783279,0.036112,0.046542,0.01019,80
0.2,proposed_physical_invariance_audit_v4,7,0.601321,0.035513,0.535417,0.044139,0.764583,0.033732,0.622917,0.041801,0.08125,0.023956,0.016667,0.01602,0.041667,0.017911,0.020833,0.014672,0.022917,0.015091,0.066667,0.02143,0.214583,0.039921,0.620833,0.041895,0.589583,0.043851,0.710417,0.041801,0.058333,0.021033,0.0,0.0,0.672761,0.035647,0.788333,0.036042,0.038542,0.008529,80
0.2,proposed_physical_invariance_audit_v4,8,0.61653,0.039821,0.622917,0.042996,0.733333,0.041337,0.5875,0.045748,0.072917,0.021622,0.035417,0.017134,0.033333,0.016842,0.025,0.014352,0.047917,0.019442,0.05625,0.022464,0.197917,0.037252,0.629167,0.041895,0.610417,0.044615,0.70625,0.041191,0.079167,0.025972,0.0,0.0,0.681866,0.039088,0.808742,0.038176,0.046583,0.010441,80
0.2,proposed_physical_invariance_audit_v4,9,0.645151,0.045841,0.54375,0.04783,0.720833,0.037107,0.602083,0.044823,0.079167,0.022488,0.041667,0.019707,0.029167,0.017214,0.022917,0.013927,0.04375,0.019048,0.077083,0.025952,0.214583,0.033981,0.60625,0.043192,0.6,0.040926,0.741667,0.044975,0.058333,0.023317,0.0,0.0,0.705571,0.043051,0.808917,0.035085,0.047042,0.009417,80
0.2,test_time_augmentation_voting,0,0.324178,0.031244,0.522917,0.045291,0.325,0.04105,0.429167,0.043399,0.239583,0.041842,0.1,0.02823,0.102083,0.026941,0.079167,0.027854,0.114583,0.030526,0.14375,0.032741,0.1625,0.030736,0.635417,0.043133,0.327083,0.039603,0.210417,0.039303,0.241667,0.044598,0.0,0.0,0.299337,0.031976,0.433154,0.043123,0.135708,0.018532,80
0.2,test_time_augmentation_voting,1,0.342408,0.031904,0.50625,0.044425,0.3125,0.040418,0.385417,0.048129,0.258333,0.048585,0.083333,0.025988,0.075,0.025923,0.064583,0.021347,0.13125,0.032195,0.160417,0.035559,0.222917,0.038522,0.6,0.047779,0.327083,0.044044,0.258333,0.03937,0.252083,0.043871,0.0,0.0,0.315141,0.035041,0.438563,0.045688,0.136125,0.020376,80
0.2,test_time_augmentation_voting,2,0.348967,0.029565,0.5,0.046124,0.360417,0.049461,0.404167,0.046042,0.2375,0.045303,0.108333,0.033433,0.108333,0.027319,0.05625,0.0217,0.120833,0.029617,0.1625,0.03286,0.15625,0.032011,0.64375,0.042996,0.320833,0.042216,0.2625,0.043008,0.254167,0.045004,0.0,0.0,0.324971,0.031872,0.435454,0.04455,0.136833,0.02029,80
0.2,test_time_augmentation_voting,3,0.359422,0.031106,0.583333,0.043487,0.339583,0.040862,0.35,0.04294,0.252083,0.041902,0.102083,0.026941,0.091667,0.027195,0.072917,0.026531,0.125,0.024995,0.120833,0.029617,0.1875,0.033572,0.604167,0.044778,0.329167,0.040668,0.2375,0.039744,0.291667,0.040885,0.0,0.0,0.331085,0.032832,0.444363,0.040591,0.139792,0.016346,80
0.2,test_time_augmentation_voting,4,0.321966,0.033695,0.53125,0.044292,0.395833,0.046262,0.397917,0.040882,0.245833,0.043087,0.091667,0.026567,0.083333,0.021743,0.058333,0.022581,0.122917,0.031155,0.129167,0.03286,0.216667,0.036936,0.614583,0.044101,0.295833,0.039829,0.229167,0.035048,0.233333,0.040926,0.0,0.0,0.299734,0.034662,0.410617,0.040461,0.132708,0.01671,80
0.2,test_time_augmentation_voting,5,0.309378,0.029587,0.5,0.04792,0.372917,0.042799,0.38125,0.045086,0.247917,0.043484,0.11875,0.031932,0.083333,0.027257,0.05,0.019621,0.125,0.030474,0.135417,0.034425,0.1875,0.036465,0.627083,0.040363,0.295833,0.039829,0.214583,0.033981,0.275,0.046525,0.0,0.0,0.283067,0.030481,0.401733,0.041516,0.137708,0.018733,80
0.2,test_time_augmentation_voting,6,0.320711,0.028766,0.5375,0.042693,0.372917,0.045847,0.427083,0.041842,0.24375,0.040237,0.114583,0.032142,0.104167,0.027488,0.052083,0.017035,0.116667,0.028111,0.15,0.035633,0.166667,0.032355,0.620833,0.042693,0.266667,0.040512,0.2625,0.040166,0.23125,0.0417,0.0,0.0,0.297641,0.030954,0.384108,0.041928,0.137042,0.018501,80
